Risc_1,Signal_1,Risc_2,Signal_2,Risc_3,Signal_3,Risc_4,Signal_4,Risc_5,Signal_5,Risc_6,Signal_6,Risc_7,Signal_7,Risc_8,Signal_8,Rh,Data,no2,o3,co
128.961057023644,7086464.44506259,131.236161335188,417683.617524339,135.144089012517,42377120.3393602,136.276216968011,33822598.5702364,133.035605006954,50441089.310153,129.911404728789,64224787.6773296,144.141168289291,99000000,106.653129346314,79427763.9054242,7.6999999999999,21-Jan-2020 08,59,3,1.1
128.939972144847,7074066.17688022,131.227019498607,408021.441504178,135.153064066852,42542803.3927577,136.282033426184,33599944.4568245,133.034122562674,41657423.1754875,129.912674094707,53482582.5793872,144.137325905293,99000000,106.650139275766,77757184.2005571,7.6999999999999,21-Jan-2020 09,62,5,1.5
128.95348189415,6810343.67548747,131.244150417827,397454.243732591,135.168941504178,42215776.1225627,136.294986072423,32969272.913649,133.031197771588,39693935.189415,129.909470752088,53094192.4679666,144.148746518106,99000000,106.642479108635,76093750.1281337,7.6999999999999,21-Jan-2020 10,61,8,0.9
128.962116991644,7657238.71587744,131.227994428969,440092.115598886,135.152646239554,44316721.7158774,136.278272980501,34536814.5487465,133.029526462396,51220304.6183844,129.907520891364,62451543.0362117,144.142200557103,99000000,106.644289693593,75246103.821727,7.6999999999999,21-Jan-2020 11,47,7,0.4
129.053129346315,23281365.4937413,131.342002781641,2268549.42141864,135.171766342142,57552537.2906815,136.295271210014,46130126.9707928,133.035605006954,99000000,129.914186369958,99000000,144.237969401947,99000000,106.703198887343,83964688.9346314,7.6999999999999,21-Jan-2020 12,35,8,0.4
129.051949860724,41701022.5682451,131.393454038997,72444601.7506964,135.172841225627,75603845.7381616,136.296796657382,53950209.1086351,133.028690807799,99000000,129.914206128133,99000000,144.320752089136,99000000,106.713370473537,90798530.2729805,7.6999999999999,21-Jan-2020 13,30,10,0.4
129.027298050139,44092851.7548747,131.385515320334,99000000,135.121587743733,95286627.0194986,136.257938718663,63119810.0334262,133.015877437326,99000000,129.893314763231,99000000,144.287465181059,99000000,106.696100278552,96057351.2311978,7.6999999999999,21-Jan-2020 14,29,23,0.4
128.984540389973,50733519.8607242,131.348885793871,99000000,135.073955431755,99000000,136.224930362116,73357771.9888579,132.989554317549,99000000,129.861699164344,99000000,144.244846796657,99000000,106.678830083565,97078475.8885794,7.6999999999999,21-Jan-2020 15,33,35,0.4
128.985793871866,54581244.7855153,131.33356545961,99000000,135.078830083565,99000000,136.220752089137,78004259.4428969,132.997353760445,99000000,129.852646239554,99000000,144.22242339833,99000000,106.660306406685,96659433.8495822,7.6999999999999,21-Jan-2020 16,53,42,0.5
128.941307371349,46672230.8205841,131.262447844228,61687609.5326843,135.029346314325,99000000,136.188734353269,80290768.9123783,132.957579972184,99000000,129.80876216968,99000000,144.131432545202,99000000,106.62280945758,89853308.9735744,7.6999999999999,21-Jan-2020 17,82,45,0.5
128.867966573816,17409739.3050139,131.15139275766,988793.530640668,135.04651810585,88253532.5348189,136.192339832869,63376163.2256267,132.954178272981,45670587.637883,129.800557103064,56033442.3398329,144.059749303621,99000000,106.589415041783,75223044.3788301,7.6999999999999,21-Jan-2020 18,87,42,0.7
128.855710306407,9537400.40111421,131.135376044568,386908.151810585,135.076044568245,64398079.5153203,136.217548746518,45573817.4651811,132.974373259053,24015875.9860724,129.811838440111,34071335.9526462,144.033704735376,99000000,106.594986072423,69786626.7743733,7.6999999999999,21-Jan-2020 19,92,25,1.3
128.86225626741,7470038.78969359,131.165877437326,357016.839832869,135.111699164345,52496995.0194986,136.234540389972,36772293.3844011,132.988997214485,21897953.7130919,129.85208913649,31713221.2033426,144.066991643454,99000000,106.607660167131,69563527.3481894,7.6999999999999,21-Jan-2020 20,86,6,1.2
128.876356050069,6097898.56467316,131.156189151599,330931.812239221,135.111265646732,41321306.4812239,136.258692628651,28249727.9805285,133.023087621697,19813236.620306,129.879276773295,28811790.2392211,144.070931849792,98957283.093185,106.596940194715,66182916.5730181,7.6999999999999,21-Jan-2020 21,87,4,0.8
128.872423398329,5308778.0097493,131.163788300836,312896.623955432,135.117270194986,32365441.6406685,136.258495821727,22465927.4094708,133.021169916435,19328994.7966574,129.884679665738,28005918.2869081,144.085376044568,98830722.0501393,106.606128133705,63564083.7493036,7.6999999999999,21-Jan-2020 22,82,4,0.6
128.88217270195,4844024.79665738,131.180919220056,300605.64902507,135.142618384401,25302273.9164345,136.260306406686,17803803.9415042,133.029526462395,18944488.8913649,129.883147632311,27412677.264624,144.091782729805,98829191.4874652,106.611281337047,63818304.0557103,7.6999999999999,21-Jan-2020 23,71,5,0.6
128.872841225627,4553907.14623955,131.166852367688,292658.686629526,135.128133704735,19638676.7994429,136.276323119778,13946262.4986072,133.026740947075,18654907.5821727,129.895821727019,27052947.1448468,144.097075208914,98996263.1420613,106.607520891365,65974831.6155989,7.6999999999999,22-Jan-2020 00,66,5,0.6
128.906406685237,4454248.1908078,131.18774373259,288614.428969359,135.145403899721,16269923.7604457,136.286908077995,11643917.7869081,133.028969359332,18292227.7270195,129.910584958216,26554401.4011142,144.120473537605,98998874.3509749,106.614902506963,67493378.5069638,7.6999999999999,22-Jan-2020 01,64,5,0.6
128.945403899721,4316765.62256267,131.237047353761,284614.420612813,135.208635097492,13615212.3008357,136.30766016713,9859106.57520891,133.037186629527,18230223.6908078,129.920473537604,26517191.7799443,144.142618384401,99000000,106.618662952646,68634341.7381616,7.6999999999999,22-Jan-2020 02,62,4,0.5
128.961938202247,4269972.26544944,131.24058988764,280987.46488764,135.236797752808,11693958.7851124,136.367275280899,8639210.50983146,133.050702247191,18418985.261236,129.979213483146,26889344.005618,144.144382022472,99000000,106.641994382022,68454916.6853933,7.6999999999999,22-Jan-2020 03,58,4,0.5
128.950278551532,4354573.35793872,131.242618384401,282931.32172702,135.229108635097,10333304.4791086,136.311559888579,7842984.23537604,133.041922005571,18925594.275766,129.917270194985,27640397.270195,144.144846796658,99000000,106.639832869081,70667668,7.6999999999999,22-Jan-2020 04,58,4,0.5
128.95069637883,4327663.51949861,131.236490250696,278846.608635098,135.214066852367,9115444.16991643,136.345821727018,7103314.40668524,133.08217270195,18759448.6963788,129.998607242341,27304002.2729805,144.170334261838,98999817.5041783,106.638718662952,69637728.2284123,7.6999999999999,22-Jan-2020 05,56,4,0.5
128.988579387186,4136148.52089137,131.250974930362,269751.729805014,135.242896935932,7887429.07799443,136.408217270194,6400759.44011142,133.146100278551,18380733.0389972,130.068941504179,26716450.0584958,144.316016713092,98996076.0557103,106.647910863509,69410214.9749304,7.6999999999999,22-Jan-2020 06,55,3,0.5
129.000417827298,4104052.26740947,131.260027855153,268043.625348189,135.239415041782,7065844.02924791,136.403899721448,5970680.20752089,133.140807799443,18375408.5348189,130.067688022285,26671996.2674095,144.317966573816,99000000,106.65557103064,70092191.6100278,7.6999999999999,22-Jan-2020 07,60,3,0.8
128.98356545961,4149650.74094708,131.246100278552,270031.094707521,135.234679665737,6197172.88300836,136.400278551531,5476798.30362117,133.132033426184,19596494.7270195,130.062116991644,28476057.275766,144.314484679666,99000000,106.647075208913,70462749.1253482,7.6999999999999,22-Jan-2020 08,68,3,1
129.020305980529,4131759.79137691,131.267315716272,268387.585535466,135.239777468706,5425972.78998609,136.404033379693,5043571.11543811,133.149235048679,19582750.5618915,130.064812239222,28620895.4242003,144.325034770514,98986179.5605007,106.645618915159,67323307.093185,7.6999999999999,22-Jan-2020 09,87,3,1.3
129.022284122562,4203791.41504178,131.314066852368,271520.22005571,135.239554317548,4929868.98050139,136.40417827298,4761073.49164345,133.147353760446,19784130.1977716,130.074233983288,29038814.5988858,144.324512534819,98712780.735376,106.644289693593,64193805.4707521,7.6999999999999,22-Jan-2020 10,82,3,0.7
129.060167130919,4245530.30083565,131.350139275766,274168.181058496,135.242896935932,5695884.1908078,136.408217270194,5414935.6810585,133.148746518106,20412099.8941504,130.074373259054,30086949.8189415,144.325487465181,98858708.1337047,106.666573816155,66046680.8189415,7.6999999999999,22-Jan-2020 11,59,3,0.6
129.058635097493,5406533.82311978,131.379665738162,333963.341225627,135.347075208913,21932061.5501393,136.436211699163,16536774.3635097,133.139972144847,33849480.7827298,130.069637883009,47593657.2144847,144.324651810585,98988557.1587744,106.729247910863,72187342.6016713,7.6999999999999,22-Jan-2020 12,57,4,0.5
129.12545201669,7315074.93184979,131.442837273993,434902.457579972,135.390125173852,31359558.1808067,136.557301808068,23864307.713491,133.17719054242,62216171.9916551,130.14464534075,75897648.3059805,144.359388038943,99000000,106.739638386648,73368859.0375522,7.6999999999999,22-Jan-2020 13,51,5,0.5
129.264623955432,12595550.597493,131.5856545961,754234.963788301,135.439972144848,39295860.2506964,136.594846796657,31153429.6295265,133.255292479109,93296323.9888579,130.195682451253,98156329.3481894,144.459888579387,99000000,106.77520891365,75259748.0891365,7.6999999999999,22-Jan-2020 14,48,10,0.6
129.342757660167,17251447.8718663,131.682033426183,1161808.03064067,135.543871866296,43531991.4150418,136.682311977716,33755295.3286908,133.322144846797,98916079.0194986,130.306824512535,99000000,144.572284122563,99000000,106.801949860725,76835747.2980501,7.6999999999999,22-Jan-2020 15,53,15,0.5
129.135793871866,25810107.5543175,131.500835654597,2224211.12395543,135.317548746517,55276977.8997215,136.49164345404,40414493.8997215,133.157381615599,98997376.5682451,130.100835654596,99000000,144.370194986072,99000000,106.728272980501,80330398.8300836,7.6999999999999,22-Jan-2020 16,60,20,0.7
129.152924791086,17069431.9442897,131.48635097493,847409.005571031,135.358774373259,54785630.9749304,136.523676880221,39854170.0501393,133.183426183844,91128286.7688022,130.135236768802,96481461.0473538,144.37799442897,98999627.8328691,106.738997214485,76999130.0445682,7.6999999999999,22-Jan-2020 17,79,24,1.2
129.071488178025,8917987.7232267,131.389568845619,377941.913769124,135.382336578581,47359832.4951321,136.547705146037,34193636.0305981,133.154102920723,29271333.3824757,130.090820584145,40638106.72879,144.322253129346,98993299.1710709,106.689012517385,68831442.1919332,7.6999999999999,22-Jan-2020 18,96,22,1.5
129.06991643454,5686041.61002786,131.388022284122,285647.119777159,135.388161559888,34476001.8384401,136.549442896937,24453721.6183844,133.151532033426,19995009.1476323,130.133704735376,29146284.2896936,144.330779944289,96052751.0529248,106.653899721448,60400166.8523677,7.6999999999999,22-Jan-2020 19,114,15,1.7
129.074233983287,4702802.56824513,131.378272980501,271835.71448468,135.389275766016,23976389.4763231,136.550835654597,16903418.9052925,133.166295264624,19031063.8774373,130.177158774373,28089488.5710306,144.330083565459,92517029.7381616,106.676323119777,56987948.5682451,7.6999999999999,22-Jan-2020 20,114,6,2.2
129.063838664812,4239256.33379694,131.379137691238,262252.083449235,135.382753824756,12873502.7260083,136.55271210014,9561949.71488178,133.165229485396,18511918.0055633,130.188317107093,27284641.2878999,144.332127955494,92029377.9137691,106.683031988873,56295979.6272601,7.6999999999999,22-Jan-2020 21,118,4,1.8
129.057799442897,3848167.02785515,131.385097493036,251258.038997214,135.383983286907,5596580.18523677,136.547075208914,4774075.44428969,133.181058495822,16830465.6350975,130.191504178272,24635767.8969359,144.321587743732,91098617.9832869,106.686072423398,56152864.3788301,7.6999999999999,22-Jan-2020 22,99,5,1.6
129.061559888579,3630400.83008357,131.38844011142,243200.075208914,135.387186629526,3227762.21169916,136.483983286908,3328838.87743733,133.168105849582,16347357.856546,130.189275766016,23877873.6490251,144.325766016713,93669510.5849582,106.677019498607,59256142.0835655,7.6999999999999,22-Jan-2020 23,73,5,1.7
129.067176634214,3560081.07093185,131.389568845619,242013.614742698,135.382058414464,2783921.20445063,136.462169680111,3071073.71349096,133.159527121001,16187599.8358832,130.181363004172,23379170.9401947,144.324061196106,97913037.3518776,106.71752433936,64619929.3463143,7.6999999999999,23-Jan-2020 00,79,7,1.4
129.064902506964,3465968.7632312,131.377994428969,236919.104456825,135.372980501392,2541773.52785515,136.438300835654,2879081.53342618,133.164763231198,15985293.0208914,130.1856545961,23114081.5487465,144.32061281337,95886587.8997214,106.682869080779,61408441.4373259,7.6999999999999,23-Jan-2020 01,63,6,0.8
129.08217270195,3400690.44011142,131.404735376045,233301.586350975,135.392479108634,2563073.33147632,136.521448467968,2910895.58077994,133.226740947075,15603653.8857939,130.192757660167,22481069.2228412,144.372980501393,98222163.7325905,106.719498607242,64877538.4289694,7.6999999999999,23-Jan-2020 02,60,5,0.6
129.100417246175,3349768.71905424,131.440751043115,229535.884561892,135.338386648123,2483967.6689847,136.495827538247,2842618.92628651,133.200834492351,15608621.8956885,130.167872044506,22833420.216968,144.373018080668,97588408.9568846,106.688317107093,65393792.2114047,7.6999999999999,23-Jan-2020 03,59,5,0.6
128.952924791086,3834365.87325905,131.236211699164,247877.89275766,135.192061281336,2767506.98467967,136.331615598885,3142271.04317549,133.095264623956,17575257.9721448,130.020055710307,25591587.735376,144.20069637883,99000000,106.611420612813,67801422.5292479,7.6999999999999,23-Jan-2020 04,57,4,0.5
129.012934631433,3877478.97913769,131.289290681502,247629.415855355,135.230876216967,2788725.75104312,136.387899860917,3181418.55771905,133.135883171071,17892606.2475661,130.059944367177,25944167.0486787,144.290264255911,99000000,106.627399165507,68937234.581363,7.6999999999999,23-Jan-2020 05,57,4,0.5
129.001671309192,3935363.16713092,131.295682451253,250161.54178273,135.227855153203,2916958.87325905,136.395403899721,3320288.48607242,133.117548746518,18268345.8189415,130.058077994429,26489437.7883008,144.30208913649,99000000,106.631197771587,70042280.4233983,7.6999999999999,23-Jan-2020 06,56,3,0.6
129.040529247911,3955262.98050139,131.344568245125,250734.816155989,135.239554317548,2890680.69637883,136.402785515319,3285371.81058496,133.13147632312,18349088.178273,130.068245125349,26734872.8133705,144.319637883008,99000000,106.647075208913,70159744.2896936,7.6999999999999,23-Jan-2020 07,64,3,0.5
129.04860724234,4060468.69359331,131.335933147632,253390.208913649,135.23983286908,2838511.69359331,136.40348189415,3230587.71030641,133.133147632312,19804024.1643454,130.06225626741,28869206.6601671,144.315181058496,99000000,106.635933147632,68542822.8189415,7.6999999999999,23-Jan-2020 08,80,3,0.9
129.027855153204,4232319.07103064,131.364066852367,260661.764623955,135.246100278551,2850037.25348189,136.415320334261,3246876.02785515,133.133983286908,20851851.178273,130.069637883009,30471998.6239554,144.320473537604,98998315.097493,106.638857938718,66969939.4261838,7.6999999999999,23-Jan-2020 09,86,3,1.1
129.036211699165,4237039.88440111,131.353760445682,259928.032033426,135.243175487464,3013023.32590529,136.421448467967,3387212.66016713,133.134122562674,19867408.6768802,130.066295264624,29175568.454039,144.311142061281,98952668.2674095,106.639415041782,65636388.0835655,7.6999999999999,23-Jan-2020 10,88,3,1.2
129.035933147632,4292194.11281337,131.382033426184,262150.169916435,135.25348189415,3284089.27576602,136.422980501392,3604728.04456825,133.127855153203,20754459.9498607,130.068662952647,30673747.8746518,144.317409470752,98958153.3370474,106.639693593314,65547611.5376045,7.6999999999999,23-Jan-2020 11,74,3,0.6
129.037273991655,4616014.83310153,131.346731571627,276692.986091794,135.260639777468,7712816.44089012,136.425312934631,6675893.91933241,133.12545201669,26386647.5020862,130.06230876217,38661922.2336579,144.29040333797,98997950.8984701,106.629207232267,67747340.7399165,7.6999999999999,23-Jan-2020 12,59,4,0.5
129.047771587744,7140370.8091922,131.389693593314,434096.040389972,135.322841225627,27479769.4554318,136.469498607242,20762701.8342618,133.118802228412,71556534.6406685,130.065459610028,84603202.1337047,144.296796657382,99000000,106.630222841225,73707309.270195,7.6999999999999,23-Jan-2020 13,51,5,0.5
129.075069637883,17927425.4805014,131.387465181059,1630896.45961003,135.239554317548,43164267.1420613,136.414763231198,34044214.5041783,133.084818941504,99000000,130.018384401115,99000000,144.268384401114,99000000,106.631058495821,80174089.6155989,7.6999999999999,23-Jan-2020 14,46,7,0.5
128.994297635605,38714511.7607789,131.355493741306,49104512.3115438,135.120723226703,61870999.8553547,136.271210013907,45770635.093185,133.021557719054,99000000,129.906258692628,99000000,144.220723226704,99000000,106.580250347705,88551796.5173853,7.6999999999999,23-Jan-2020 15,50,14,0.6
128.986211699164,43840298.3732591,131.301810584958,68139833.1699164,135.072144846796,76555758.0612813,136.239972144847,52224785.4763231,133.001810584958,99000000,129.886629526463,99000000,144.189554317549,99000000,106.56991643454,88924097.2033426,7.6999999999999,23-Jan-2020 16,65,21,0.7
128.869637883008,30159827.3119777,131.136490250696,3793927.26601671,134.99582172702,81545795.9888579,136.176044568244,53629432.5905292,132.925487465182,81692755.1922006,129.802785515319,87890799.0306407,144.006406685238,86616751.2534819,106.46922005571,55762771.9832869,7.6999999999999,23-Jan-2020 17,89,28,1.1
128.940668523677,9799608.04874652,131.22270194986,328840.995821727,135.190807799442,55271588.2729805,136.352506963788,38013778.8662953,133.06225626741,27264936.7103064,129.974791086351,38486470.3259053,144.135793871867,73188022.6629526,106.551949860724,42767562.5348189,7.6999999999999,23-Jan-2020 18,95,27,0.8
128.987204450626,7191366.27260083,131.276912378303,294423.415855355,135.249513212795,40691668.5785814,136.41488178025,28327176.3588317,133.079137691238,22532774.7204451,130.007510431154,33015322.4422809,144.210431154381,97584190.8205841,106.59207232267,62546864.0945758,7.6999999999999,23-Jan-2020 19,97,14,0.9
128.970473537604,6171966.65181058,131.277715877437,297117.749303621,135.246378830083,29525259.4902507,136.393732590528,20948528.8746518,133.077437325905,22468379.5153203,130.003203342619,33225048.5766017,144.212534818942,99000000,106.589972144847,67991644.178273,7.6999999999999,23-Jan-2020 20,94,4,0.9
129.007103064067,5111885.39972145,131.32618384401,271347.341225627,135.306406685236,15690963.2005571,136.460306406686,11438780.8983287,133.114066852368,19517877.3454039,130.055988857939,28541445.902507,144.262813370473,98921475.6768802,106.615459610027,63807936.1727019,7.6999999999999,23-Jan-2020 21,78,4,1.2
129.054038997214,4516493.11281337,131.390947075208,260521.373259053,135.375905292479,7181764.49442897,136.522980501393,6015901.07938719,133.125487465181,17987173.3008357,130.131894150418,26357642.5320334,144.302506963788,98996299.0529248,106.642061281337,67477925.1420613,7.6999999999999,23-Jan-2020 22,81,4,1.4
129.048189415042,4173383.66852368,131.385236768802,252930.179665738,135.357103064067,3804954.47493036,136.494011142061,3851180.74930362,133.135933147632,17528699.1406685,130.144011142061,25700466.9331476,144.297353760446,98911512.6796657,106.632172701949,65907327.0807799,7.6999999999999,23-Jan-2020 23,77,5,0.9
129.040890125174,3927370.1891516,131.382892906815,241433.07093185,135.343115438108,2690035.05980529,136.457719054242,3010598.97079277,133.139638386648,17261884.3977747,130.154102920723,25169600.7788595,144.306954102921,98871046.0751043,106.632545201669,65072025.5910987,7.6999999999999,24-Jan-2020 00,67,4,1.1
129.043175487465,3856632.97214485,131.384540389972,239425.967966574,135.280083565459,2469914.89832869,136.424512534819,2820414.62674095,133.120752089136,17094762.8147632,130.114623955432,24958122.7214485,144.293871866295,98995152.902507,106.629805013927,67123511.5821727,7.6999999999999,24-Jan-2020 01,61,5,0.9
129.040111420613,3830803.64902507,131.378133704735,238417.759052925,135.292757660167,2452452.20752089,136.445682451253,2812554.83426184,133.126323119777,17196214.1810585,130.126323119777,25032435.4986072,144.299025069638,99000000,106.631337047353,68560159.6211699,7.6999999999999,24-Jan-2020 02,59,5,0.8
129.071587743733,3687673.14345404,131.388997214485,233190.461002786,135.338857938718,2394557.26044568,136.503621169917,2745310.27855153,133.197075208914,16518421.1044568,130.153064066852,23948451.5598886,144.375626740947,98758633.6824512,106.660167130919,66691517.7548747,7.6999999999999,24-Jan-2020 03,55,4,0.6
129.156328233658,3556716.86230876,131.452851182198,226748.965229485,135.376077885952,2473939.5201669,136.538386648123,2841840.71905424,133.236578581363,16173331.2420028,130.174965229485,23460063.4770515,144.416689847009,98910232.2447844,106.723087621697,67758006.4311544,7.6999999999999,24-Jan-2020 04,54,4,0.6
129.155153203342,3572408.13788301,131.493454038998,229063.139275766,135.384679665738,2570823.63231198,136.544568245126,2960031.88022284,133.23356545961,16616488.5445682,130.183704735376,24065875.8662953,144.430779944289,98992141.4150418,106.725626740947,67904264.8746518,7.6999999999999,24-Jan-2020 05,54,4,0.6
129.150069541029,3602181.4659249,131.525173852573,230086.596662031,135.382058414464,2581964.99443672,136.545062586927,2974577.12378303,133.242420027816,16934537.147427,130.183171070931,24672837.5159944,144.430458970792,98997197.9749652,106.73073713491,67445357.891516,7.6999999999999,24-Jan-2020 06,55,3,0.6
129.149442896936,3656552.09331476,131.523816155989,231515.768802228,135.380779944289,2642185.49303621,136.548189415042,3044101.42479109,133.23426183844,17329423.6406685,130.188857938718,25204362.5571031,144.430919220055,98994797.6044568,106.729944289693,67623015.4317549,7.6999999999999,24-Jan-2020 07,60,3,0.7
129.16504178273,3610838.05988858,131.539554317549,235619.82729805,135.388579387186,2624524.32590529,136.549582172702,3039332.13788301,133.242479108635,18042763.2256267,130.196100278551,26369291.3259053,144.428133704735,98996830.5626741,106.726880222841,68268514.8635097,7.6999999999999,24-Jan-2020 08,72,3,1.2
129.15069637883,3807734.73119777,131.539972144847,240681.956824513,135.388161559888,2614583.92339833,136.552089136491,3045010.90947075,133.242618384401,18895081.2506964,130.197632311977,27812501.5236769,144.431337047353,98918724.189415,106.730083565459,65882109.816156,7.6999999999999,24-Jan-2020 09,83,3,1.3
129.161699164345,3886224.25905292,131.539832869081,245265.016713092,135.379526462395,2697341.01949861,136.543175487466,3116095.84401114,133.239554317549,18802961.5181058,130.198885793872,27848853.6211699,144.427715877437,98776631.5654596,106.723676880223,64367313.7270195,7.6999999999999,24-Jan-2020 10,85,3,0.9
129.167732962448,3938982.45618915,131.536578581363,244442.415855355,135.388456189151,3161033.61335188,136.606397774687,3536650.66481224,133.253268428373,18759524.6230876,130.25090403338,27934161.6995828,144.436717663421,98672865.2461752,106.724895688456,64044490.0973574,7.6999999999999,24-Jan-2020 11,68,3,0.7
129.160167130919,4068787.64902507,131.537325905293,252391.736768802,135.487047353761,6425806.34958217,136.653899721448,5874033.22423398,133.24791086351,21389287.6824513,130.280501392758,31665242.1142061,144.463509749304,98995133.8941504,106.722562674094,68132775.6713092,7.6999999999999,24-Jan-2020 12,59,4,0.6
129.264763231198,5008935.52506964,131.624651810585,305851.923398329,135.517409470752,19729693.5668524,136.661838440111,14811280.0306407,133.351114206128,35509925.0417827,130.292618384401,49368424.9582173,144.536072423399,99000000,106.73495821727,71289644.1671309,7.6999999999999,24-Jan-2020 13,57,5,0.6
129.298885793872,5627481.72980501,131.665041782729,332901.11281337,135.592479108635,26000541.5208914,136.757242339833,19453132.3314763,133.388579387186,40795319.6908078,130.344428969359,55417178.1559889,144.575348189415,99000000,106.795682451255,71737992.724234,7.6999999999999,24-Jan-2020 14,57,7,0.6
129.377885952712,6216790.96801113,131.749791376912,365466.936022253,135.658414464534,28584199.4464534,136.806258692628,21928883.705146,133.511126564674,47309748.5563282,130.414464534075,62529048.5952712,144.672322670375,99000000,106.809874826148,71631354.4923505,7.6999999999999,24-Jan-2020 15,59,11,0.6
129.196378830084,9722818.64763231,131.54651810585,567076.314763231,135.437465181058,37111178.6267409,136.618105849582,28597814.4178273,133.261281337047,88767782.4679666,130.212952646239,95769033.6490251,144.462256267409,99000000,106.714763231197,77155646.2284123,7.6999999999999,24-Jan-2020 16,68,13,0.7
129.16504178273,8694510.93593315,131.543732590529,454781.1545961,135.452367688022,39394400.8356546,136.641364902507,29093943.8579387,133.224373259053,51881696.1922006,130.191504178273,65231395.9777159,144.413788300835,98421620.8802228,106.713509749303,73934364.4289694,7.6999999999999,24-Jan-2020 17,80,15,1
129.125069637883,5708548.23259053,131.474791086351,284024.584958217,135.423119777159,30664974.3593315,136.624651810585,21419589.5348189,133.221866295265,22742945.821727,130.16852367688,33330554.2005571,144.40487465181,97566306.6852368,106.647214484679,64655881.1030641,7.6999999999999,24-Jan-2020 18,87,15,1
129.123259052925,4664766.01671309,131.450139275766,253547.175487465,135.40208913649,19628328.0431755,136.589415041783,13413604.8454039,133.237186629526,19489999.0334262,130.168662952646,28935904.5181058,144.407242339832,98720263.6991643,106.641504178272,64416932.5069638,7.6999999999999,24-Jan-2020 19,96,10,1.1
129.147390691114,4084566.50211566,131.487165021157,236869.500705219,135.390267983074,7930681.48519041,136.574612129761,6104696.95627645,133.239774330042,18558706.0620592,130.186177715091,27677357.6332863,144.413963328632,97926787.4640339,106.645133991537,61586167.9830748,7.6999999999999,24-Jan-2020 20,91,4,1.2
129.151810584958,3931858.6643454,131.509749303622,238574.490250696,135.373537604456,3430640.23955432,136.56086350975,3599807.90947075,133.231337047354,18370691.2423398,130.207103064067,27367115.4874652,144.408356545961,98984904.5236769,106.673676880222,66801655.6991643,7.6999999999999,24-Jan-2020 21,85,4,1.5
129.133657858136,3794208.82614743,131.526147426982,233959.570236439,135.376773296244,2488260.03059805,136.56411682893,2894949.14603616,133.229624478442,17740679.7426982,130.212934631432,26396705.0876217,144.405006954103,98914726.6314325,106.676495132128,65495760.1668985,7.6999999999999,24-Jan-2020 22,88,5,1.2
129.146239554318,3515852.4178273,131.528412256268,218715.346796657,135.376601671309,2105698.74791086,136.554735376045,2496446.94289694,133.233844011142,16722697.4568245,130.226044568245,24906786.8857939,144.410027855153,97290287.7771588,106.666155988857,61636677.9721448,7.6999999999999,24-Jan-2020 23,80,4,1.2
129.128133704735,3357571.94428969,131.508913649025,210663.807799443,135.37270194986,2017933.99721448,136.533844011142,2399364.86908078,133.222284122563,15842496.9721448,130.208495821727,23517509.8607242,144.402924791086,97478904.1671309,106.649442896936,62117695.2367688,7.6999999999999,25-Jan-2020 00,75,5,1.3
129.160361613352,3348277.472879,131.527121001391,212132.084840056,135.380389429763,2086602.96244784,136.560083449236,2479549.07232267,133.23769123783,15895496.8901252,130.225591098748,23532455.5076495,144.409874826147,98265361.0681502,106.687065368567,63497244.7009736,7.6999999999999,25-Jan-2020 01,72,5,1.1
129.144846796657,3305574.20194986,131.523119777159,210586.778551532,135.380362116991,2105513.73259053,136.556824512535,2502565.33983287,133.228133704735,16104083.7423398,130.233704735376,23743612.178273,144.407799442897,98305245.1810585,106.678830083565,64056959.5041783,7.6999999999999,25-Jan-2020 02,71,5,1
129.145821727019,3283259.96796657,131.53356545961,209023.364902507,135.374930362117,2076987.3913649,136.553621169917,2471759.93593315,133.229108635098,16021471.6211699,130.254178272981,23688580.5069638,144.409888579387,98366704.4456825,106.682311977716,63766109.1643454,7.6999999999999,25-Jan-2020 03,65,5,0.8
129.137604456824,3296925.17409471,131.536211699165,207681.037604457,135.372284122562,2153912.64066852,136.583426183844,2552890.59610028,133.238161559889,15970541.2130919,130.264623955432,23468663.1281337,144.425766016713,98579837.6824512,106.694289693593,64210246.545961,7.6999999999999,25-Jan-2020 04,62,4,0.9
129.15417827298,3316947.84958217,131.536768802229,208268.126740947,135.377994428969,2209768.61977716,136.588718662953,2613799.01949861,133.234122562674,15785534.5821727,130.268384401114,23375187.3064067,144.425487465181,98868292.8356546,106.693454038997,64978312.902507,7.6999999999999,25-Jan-2020 05,60,4,0.8
129.150347705146,3355888.55076495,131.533657858137,211731.219749652,135.380945757997,2255557.97496523,136.584700973575,2672627.49930459,133.239777468706,16298112.767733,130.271349095967,24191983.744089,144.428233657858,98980192.3337969,106.686230876217,66874952.5841446,7.6999999999999,25-Jan-2020 06,63,4,0.8
129.139693593315,3440220.13788301,131.537883008357,214931.788300836,135.384679665738,2339955.8091922,136.591225626741,2775753.3091922,133.238161559889,16949687.5668524,130.270194986073,25180084.2116992,144.441922005571,98994575.810585,106.68913649025,67121923.6768802,7.6999999999999,25-Jan-2020 07,65,4,0.8
129.15278551532,3478126.87743733,131.541086350975,216945.777158774,135.400835654596,2392131.91086351,136.637604456825,2841956.43036212,133.249582172702,17428164.6295265,130.28286908078,25934617.5738162,144.4856545961,98995512.2005571,106.721727019498,67420777.7604457,7.6999999999999,25-Jan-2020 08,69,4,0.8
